ID,Pregunta,Respuesta,Video
212252,"Como utilizar jPaha (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como utilizar jPaha"":

jPaha, JavaFX, Swing)","TAG: AutomatizaciÃ³n de Procesos/Soporte TÃ©cnico/GestiÃ³n de FTP/Base de Datos 


 

Aprende a utilizar la herramienta 'jPaha' para automatizar la descarga y actualizaciÃ³n de los datos del cliente desde el servidor FTP. Este tutorial resalta la importancia de replicar correctamente la informaciÃ³n en la carpeta local 'jEspejo', permitiendo al equipo de soporte realizar pruebas y diagnÃ³sticos con datos reales y actualizados. AdemÃ¡s, se explica paso a paso la lÃ³gica del script (archivos .bat), el proceso de limpieza de archivos antiguos y la descompresiÃ³n automÃ¡tica de las tablas para dejar el sistema listo para su ejecuciÃ³n.",https://youtu.be/zejGb9DUa5k
212253,"Como finalizar un requisito (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como finalizar un requisito"":

Cerrar, concluir, completar.)","TAG: GestiÃ³n de Tareas/Cerrar/Terminar 


 

Aprende a registrar el cierre de un ticket de soporte utilizando la opciÃ³n 'Finalizar'. Este tutorial resalta la importancia crÃ­tica de ingresar correctamente la 'duraciÃ³n' del servicio (tiempo efectivo de trabajo) para asegurar el cobro adecuado al cliente. AdemÃ¡s, se explica cÃ³mo la 'acciÃ³n' seleccionada autocompleta el comentario y cÃ³mo programar un 'prÃ³ximo requisito' en caso de que la tarea deba continuarse otro dÃ­a.",https://youtu.be/YVrEcrPlgTw
212510,"CÃ³mo sacar un informe de ventas SIFEN. (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Cómo sacar un informe de ventas SIFEN"":

SIFEN, informe de ventas, reporte de ventas

Otras opciones podrían ser:

- Informe de ventas SIFEN
- Reporte de ventas SIFEN
- Generar informe de ventas SIFEN
- SIFEN reporte de ventas
- Informe de ventas en SIFEN)","Tags: #SIFEN #informe #venta 

1- Ingrese en Venta
2- Presione le botÃ³n [Venta Sifen] (Esta ubicado en la tercera columna de botones)
3- Una vez dentro, ingrese los filtros que desea utilzar de fecha, timbrado o cliente.
4- Entre las opciones de Estado, seleccione la opciÃ³n [10-Enviado y/o con DTE] y elige un timbrado.
5- Presione el botÃ³n de procesar
6- Cuando termine el proceso, presine el botÃ³n [Imprimir en Excel] y se abrirÃ¡ el escel automÃ¡ticamente. Dicho excel quedarÃ¡ guardado en la carpeta principal de Baris con nombre ""informe_de_timbrado_sifen_xxxxx""",
212571,"Como pasar presupuesto a formato pdf (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Exportar a PDF, convertir a formato PDF, exportar a formato PDF)","#tags: convertir, transformar, imagen, usar.
 

1. Acceder al icono de impresiÃ³n en la vista previa del presupuesto. 
2. Seleccionar el texto Microsoft Print to PDF y luego en  el boton Imprimir
3. Seleccionar el nombre del presupuesto y Guardar // Finalizado //",
212750,Crear una PF-Preguntas Frecuentes de como se soluciono: Veo solo mis presupuestos y no consigo ver de los demas // Quiero ver solo mis presupuestos. //  #212.672,Finalizado //,
212791,Como ver todos los presupuestos en un usuario que solo puede ver el suyo,"#tags: presupuesto sucursal, cabecera. 

1 - Acceder a tablas/registrar usuario
2 - Colocar el usuario
3- En el label de Codigo de Sucursal borrar el codigo y dejar vacio.
 // Finalizado //",
212978,msvcr.dll en Visual FoxPro (VFP) es legÃ­timo y no un v.irus.,"Generalmente se refiere a archivos como msvcr70.dll o msvcr71.dll, que Son bibliotecas de runtime de Microsoft Visual C++ requeridas por aplicaciones compiladas en VFP. Los antiv.irus a menudo generan falsos positivos con estos DLLs porque parecen sospechosos en escaneos heurÃ­sticos, especialmente si se copian manualmente o provienen de compilaciones antiguas.",
212981,"Al extraer informe de venta detallado por articulo, filtrando por marca y familia no trae todos los articulos en el informe.","1. Ingrese a la carpeta raÃ­z del sistema baris (Ejemplo:  C:\Baris)
2. Identifique el archivo config.fpw
3. Presione click derecho y seleccione la opciÃ³n ""Abrir con"", elegir el bloc de notas
4. Borre la lÃ­nea que tenga esta descripciÃ³n collate=General 
5. Guarde el archivo",
212983,Â¿QuÃ© hago si me muestra el siguiente error al bajar datos de la base de datos?,"No fue posible establecer conexion: Error de conectividad:[Microsoft][Administrador de controladores ODBC] No se encuentra el nombre de origen de datos y no se especifico ningun controlador predeterminado

1. Instalar el ODBC en la sesion remota : mysql-connector.odb.5.5.5-win32 
2. Ir a disco C: windows //SysWOW64 // odbcad32
3. Ejecutar el odbcad32
4. Presionar el botÃ³n [Agregar] y buscar la opciÃ³n: MySQL ODBC 5.1 Driver
5. Seleccionar  MySQL ODBC 5.1 Driver y presionar el botÃ³n [Finalizar]
6. Completar los datos que solicita la base de datos:
- Data source name: jbaris, xConex o Konex
- Server: 162.243.184.6
- Puerto: 3306
- User: jhfinge_canela
- Password: canela123456@
- Base de datos: db_jmv (colocar el nombre de la base de datos)
7. Presionar el botÃ³n [Test] y luego presionar [OK]",
213584,Â¿CÃ³mo solucionar problemas de corte de papel en las impresiones de facturas de la impresora de tickets 3nStar RPT006S?,"* para configurar
       * hacer click derecho sobre la impresora (3Nstar RPT0006s)
                * La opcion propiedades
                      *click en la pestaÃ±a ""Configuracion del dispositivo""
                         *opciones instalables
                           * En la opcion de ""Cutter Select"" cambiar de ""form[Cut]  a  Report[Cut]",
213781,"CÃ³mo verificar facturas electrÃ³nicas rechazadas (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Cómo verificar facturas electrónicas rechazadas"":

Verificación, facturas electrónicas, rechazos electrónicos

Otras opciones:

- Verificación de facturas electrónicas rechazadas
- Facturas electrónicas rechazadas, verificación
- Rechazos electrónicos de facturas electrónicas
- Verificar facturas electrónicas rechazadas
- Facturas electrónicas rechazadas, proceso de verificación)","TAGS: FacturaciÃ³n ElectrÃ³nica/Rechazado / Informes 

 

Aprende a identificar y gestionar las facturas electrÃ³nicas rechazadas en el sistema. Este tutorial te muestra cÃ³mo utilizar el botÃ³n 'ElectrÃ³nico' y filtrar por estado 'Enviado y Rebotado' para visualizar los documentos con problemas (resaltados en rosado). TambiÃ©n se explica cÃ³mo generar un informe detallado para ver el motivo especÃ­fico del rechazo, corregir la informaciÃ³n errÃ³nea y volver a realizar el envÃ­o.",https://youtu.be/0OdAqaTMGr8
213783,"VerificaciÃ³n del Enviador Colosus (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Verificación del Enviador Colosus"":

Colosus, Verificación de Envíos, Verificación de Procesos de Envío

Estas palabras clave pueden ayudarte a encontrar información relevante sobre la verificación del Enviador Colosus en motores de búsqueda como Google.)","TAGS: ActualizaciÃ³n/ WebService / Enviar 

 

Procedimiento para verificar el funcionamiento del Enviador Colosus. Incluye el acceso remoto al servidor, la validaciÃ³n de los horarios de envÃ­o y la resoluciÃ³n de errores mediante el programador de tareas. El tutorial finaliza con la carga de evidencias y el cierre del requisito en Winjes.",https://youtu.be/JY2gXD4Bxh8
214268,"Error de ""El sistema esta configurado para permitir valores para cotizaciÃ³n sifen dentro del siguiente rango""","1. Ingrese en {Utilidades/ Configuraciones/ SIFEN.48}
2. Actualice los rangos de desde y hasta para cambio de cotizaciÃ³n SIFEN
3. Presione el botÃ³n [Actualizar] // Finalizado //",
214458,"Requisito BarisExeBK (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Requisito BarisExeBK"":

BarisExeBK, Requisito de instalación, Requisito de configuración)","TAGS: Winjes/ActualizaciÃ³n/Backup 

 

Guia para completar el requisito de BarisExeBK siirve para guardar un historial de versiones del baris con su fecha correspondiente",https://youtu.be/XPXJnuet_bQ
214609,"LÃ­mite de cantidad de Ã­tems para facturaciÃ³n electrÃ³nica (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Limites de cantidad de items, Cantidad máxima de items por factura, Cantidad límite de items por factura electrónica.)","El lÃ­mite es de 999 Ã­tems.

Tags: #items #sifen #limite // Finalizado //",
214721,"Como crear Preguntas Frecuentes (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como crear Preguntas Frecuentes"":

FAQ, Preguntas Comunes, Contenido de Soporte.)","Winjes/Solucion/PF

 

 

En este tutorial se demuestra cÃ³mo registrar una nueva ""Pregunta Frecuente"" en el sistema Winges, detallando el proceso de documentar un error especÃ­fico y su soluciÃ³n paso a paso, incluyendo el uso de formatos estandarizados para indicar rutas de navegaciÃ³n y botones antes de guardar el registro.",https://youtu.be/G76irDmriFc
214722,"Asignar accesos a usuarios (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Asignar accesos a usuarios"":

Rol de usuario, permisos de acceso, autorización de usuarios.)","Tag: Seguridad/Permisos/Roles                          

 

Link de youtube: 

Este video tutorial explica cÃ³mo configurar y restringir los permisos de los usuarios en el sistema, demostrando el proceso de ingresar al menÃº de ""Acceso al sistema"" para habilitar o deshabilitar mÃ³dulos especÃ­ficos (como ventas, compras o inventario) simplemente marcando o desmarcando las casillas correspondientes, cambios que se aplican una vez que el usuario reinicia su sesiÃ³n.",https://youtu.be/3y9QDj8LSWU
214723,"Asignar  contraseÃ±a para anular ventas (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Cancelación de ventas, anulación de pedidos, desactivación de ventas)","Tags: ProtecciÃ³n/CancelaciÃ³n/RestricciÃ³n 

Link de youtube: 

Este tutorial detalla el procedimiento para establecer una medida de seguridad en el mÃ³dulo de facturaciÃ³n, mostrando cÃ³mo ingresar al menÃº de configuraciones para definir una clave especÃ­fica que serÃ¡ requerida obligatoriamente cada vez que un usuario intente cancelar una transacciÃ³n comercial, evitando asÃ­ eliminaciones no autorizadas.",https://youtu.be/hYYbm7nLk3s
214724,"Asignar contraseÃ±a para modificar venta (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Asignar contraseña para modificar venta"":

Password, acceso, autorización)","Tags: ProtecciÃ³n/Control/RestricciÃ³n 

 

En este video se demuestra el procedimiento para activar un bloqueo de seguridad en la ediciÃ³n de ventas. Se enseÃ±a a configurar un cÃ³digo de acceso especÃ­fico dentro del menÃº de utilidades, el cual serÃ¡ solicitado obligatoriamente por el sistema antes de permitir cualquier alteraciÃ³n en los registros de venta existentes.",https://youtu.be/YIz40z3dcNI
214725,"Asignar contraseÃ±a para modificar el precio de venta (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Pricing, Asignar, Precio de venta)","ProtecciÃ³n/SeÃ±a/RestricciÃ³n 

 

Este tutorial detalla el procedimiento para establecer una medida de seguridad en el mÃ³dulo de ventas, mostrando cÃ³mo ingresar al menÃº de configuraciones para definir una clave especÃ­fica que serÃ¡ requerida obligatoriamente cada vez que un usuario intente alterar el valor de un producto, evitando asÃ­ modificaciones de precios no autorizadas.",https://youtu.be/fwtChFb1UaQ
214726,"Configurar usuarios de confianza para presupuestos (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Configurar usuarios de confianza para presupuestos"":

Administradores de acceso, permisos de usuario, control de acceso a recursos financieros.)","TAGS: ProtecciÃ³n / Usuarios / RestricciÃ³n

 

 

Este tutorial detalla el procedimiento para establecer una medida de seguridad en el mÃ³dulo de presupuestos, mostrando cÃ³mo ingresar al menÃº de configuraciones para definir una lista de operadores especÃ­ficos que podrÃ¡n realizar cambios de usuario en este modulo con o sin clave, agilizando asÃ­ el flujo de trabajo mediante la validaciÃ³n de perfiles autorizados.",https://youtu.be/L72pKqTL6hk
214727,"Crear cuentas para clientes por mantenimiento de cuenta (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Onboarding de clientes, Creación de cuentas de mantenimiento, Administración de cuentas de clientes.)","TAGS: Clientes / Cuentas / Mantenimiento 

 

Este tutorial detalla el procedimiento para establecer una medida de gestiÃ³n en el mÃ³dulo de cuentas corrientes, mostrando cÃ³mo ingresar al menÃº de movimientos para registrar y organizar las obligaciones financieras de los clientes mediante la generaciÃ³n de cuotas personalizadas, definiciÃ³n de periodicidad y seguimiento de vencimientos.",https://youtu.be/aRrpuXHClWc
214728,"Dar seguimiento a ventas anuladas a traves de auditoria (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Follow-up, ventas canceladas, auditoría de ventas anuladas)","Tags: Anulacion / Historico / Cancelada 

 

Este tutorial detalla el procedimiento para establecer una medida de control en el mÃ³dulo de auditorÃ­a, mostrando cÃ³mo ingresar al menÃº de utilidades para generar informes histÃ³ricos que permiten rastrear las operaciones canceladas, identificando al usuario, la fecha y la hora exacta de cada acciÃ³n para mantener la integridad de los registros.",https://youtu.be/nS8rVvpTFno
214729,"Extraer informe de cuenta en ticket (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Extraer informe de cuenta en ticket"":

Exportar informe de cuenta, Descargar informe de cuenta, Obtener informe de cuenta en ticket.)","Tags: Informe / Ticket / Cuentas 

 

Este tutorial detalla el procedimiento para generar un resumen de deudas en el apartado de ventas a crÃ©dito, mostrando cÃ³mo filtrar la informaciÃ³n por fecha y cajero para imprimir un comprobante rÃ¡pido en formato ticket que permite visualizar los movimientos pendientes del dÃ­a de forma fÃ­sica.",https://youtu.be/8BpIuA3-St0
214730,"Realizar transferencia de stock entre depositos (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Realizar transferencia de stock entre depositos"":

Stock transfer, movimiento de inventario, transferencia de existencias.)","Tags: Articulo//Mover/Transferir 

Link de youtube: 

Este tutorial detalla el procedimiento para mover mercaderÃ­as entre distintas sucursales, mostrando cÃ³mo seleccionar el depÃ³sito de origen y de destino para registrar la salida e ingreso de productos, asegurando que las cantidades de stock se actualicen correctamente en ambas ubicaciones.",https://youtu.be/Z_KMNdEDfos
214731,"Cargar kilometraje de Moto (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Cargar kilometraje de Moto"":

Kilometraje falso, kilometraje manipulado, falsificación de kilometraje.)","Tags: Kilometraje / Registro / Planilla 

 

Este tutorial detalla el procedimiento para actualizar el registro de uso de los vehÃ­culos, mostrando cÃ³mo acceder a la planilla de Excel correspondiente para cargar los datos obtenidos de los reportes fotogrÃ¡ficos, calcular la distancia recorrida y enviar el comprobante de la actualizaciÃ³n para su verificaciÃ³n.",https://youtu.be/BExSo1US1L4
